id,name,isin,symbol,contractSize,productType,productTypeId,tradable,category,currency,exchangeId,onlyEodPrices,orderTimeTypes,buyOrderTypes,sellOrderTypes,productBitTypes,closePrice,closePriceDate,feedQuality,orderBookDepth,vwdIdentifierType,vwdId,qualitySwitchable,qualitySwitchFree,vwdModuleId,etfIssuerId,feeType,region,totalExpenseRatio,quoteCurrency,assetAllocation,administrator,benchmark,class,feedQualitySecondary,orderBookDepthSecondary,vwdIdentifierTypeSecondary,vwdIdSecondary,qualitySwitchableSecondary,qualitySwitchFreeSecondary,vwdModuleIdSecondary,strikePrice,expirationDate
1443869,UBS FUND HFRX HedFund SF EUR,IE00B54DDP56,HFEUAS,1.0,ETF,131,True,H,EUR,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],97.2,2014-05-09,D15,0.0,issueid,490103316,False,False,18.0,63,1,*none*,0.32,EUR,Derivatives,UBS Global Asset Management (UK) Ltd,HFRX Global Hedge Fund Index,(EUR) A,,,,,,,,,
7969135,UBS ETF-Factor MSCI EMU LowVolatility U EUR Ad,LU1215454460,UD02,1.0,ETF,131,True,H,GBX,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],,,D15,0.0,issueid,265022590,True,False,14.0,63,1,Euro Area,0.28,EUR,Shares,UBS Fund Management (Luxembourg) S.A.,*none*,(EUR) A,,,,,,,,,
10519891,UBS (Irl) ETF plc-MSCI United Kingdom IMI Socially Responsible UCITS ETF (hedged to EUR) A-acc,IE00BYNQMK61,IE00BYNQMK61,1.0,ETF,131,True,H,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],,,D15,0.0,issueid,480015506,False,False,25.0,63,1,Great Britain,0.38,EUR,Shares,UBS Global Asset Management (UK) Ltd,MSCI UK IMI Extended SRI Low Carbon Select 5% Issuer Capped Index,(hedged to EUR) A-acc,,,,,,,,,
7818383,iShares EdgeMSCIEuropeMultifactorUCITS ETF EUR Acc,IE00BZ0PKV06,FSEU,1.0,ETF,131,True,H,GBX,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],555.3,2021-03-31,D15,0.0,issueid,265022490,True,False,14.0,39,1,Europe,0.45,EUR,Shares,BlackRock Asset Management Ireland Ltd,MSCI Europe Diversified Multiple-Factor Index,EUR (Acc),,,,,,,,,
11853619,iShares MSCI EMU Large Cap UCITS ETF EUR (Acc),IE00BCLWRF22,EMUL,1.0,ETF,131,True,H,EUR,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],44.015,2021-04-09,D15,0.0,issueid,490103718,False,False,18.0,39,1,Euro Area,0.49,EUR,Shares,BlackRock Asset Management Ireland Ltd,*none*,EUR (Acc),,,,,,,,,
12298989,ISFTSE100,IE0005042456,ISFU,1.0,ETF,131,True,H,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],9.344,2021-04-09,D15,0.0,issueid,430121609,True,False,14.0,39,1,Great Britain,0.07,EUR,Shares,BlackRock Asset Management Ireland Ltd,FTSE 100-index,GBP (Dist),,,,,,,,,
4626612,XINDIA SW $,LU0514695187,XCS5,1.0,ETF,131,True,I,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],14.5425,2021-04-09,D15,0.0,issueid,260012152,True,False,14.0,13,1,India,0.75,PNC,Shares,DWS Investment S.A.,MSCI Daily TR Net Emerging Markets India USD Index,1C,,,,,,,,,
15187094,JPM USD EMER SOVEREIGN UCITS ETF EUR H A,IE00BDDRDY39,JMBE,1.0,ETF,131,True,I,EUR,608,False,"['DAY', 'GTC']",['LIMIT'],['LIMIT'],[],98.64,2021-04-09,D15,0.0,issueid,450272152,True,False,12.0,40,1,*none*,0.0,EUR,Bonds,JPMorgan Asset Management (Europe) S.à.r.l.,J.P. Morgan Emerging Markets Risk-Aware Bond Index,EUR (acc) Hedged,,,,,,,,,
1776045,Lyxor ETF EuroMTS Highest Rated Macro Weighted Govt Bond 5 7Y (Lyxor Ucits Etf Euromts Highest Rated Macro Weighted Govt Bond),FR0011146356,LYMA57,1.0,ETF,131,True,F,EUR,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],113.98,2014-05-09,,,,,,,,42,1,*none*,,*none*,*none*,*none*,*none*,*none*,,,,,,,,,
10448333,INV FT EM HDLV,IE00BYYXBF44,EMHD,1.0,ETF,131,True,I,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],29.56,2021-04-09,D15,0.0,issueid,265026697,True,False,14.0,47,1,Emerging markets,0.49,PNC,Shares,Invesco Investment Management Limited,EURO iSTOXX® High Dividend Low Volatility 50 Net Total Return Index,*none*,,,,,,,,,
4625799,Invesco MSCI USA ETF,IE00B60SX170,MXUS,1.0,ETF,131,True,H,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],114.39,2021-04-09,D15,0.0,issueid,260012683,True,False,14.0,57,1,United States,0.05,USD,Shares,Invesco Investment Management Limited,*none*,A,,,,,,,,,
12858776,UBS ETF (CH) - Gold (USD) A-dis,CH0106027193,0MKN,1.0,ETF,131,True,A,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET']","['LIMIT', 'MARKET']",[],,,D15,0.0,issueid,430121923,True,False,14.0,63,1,*none*,0.23,CHF,Commodities,UBS Fund Management (Switzerland) AG,*none*,(USD) A,D15,0.0,issueid,430129757,True,False,14.0,,
10305200,Vanguard USD Treasury Bond UCITS ETF,IE00BZ163M45,VUTY,1.0,ETF,131,True,F,GBP,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],18.58,2021-04-09,D15,0.0,issueid,265026091,True,False,14.0,66,1,*none*,0.07,EUR,Bonds,Vanguard Group (Ireland) Ltd,*none*,(USD) Distributing,,,,,,,,,
8348493,WisdomTree Japan Equity UCITS ETF EUR Hedged Acc,IE00BYQCZJ13,DXJF,1.0,ETF,131,True,H,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],18.048,2021-04-09,D15,0.0,issueid,450204472,True,False,12.0,68,1,Japan,0.45,EUR,Shares,WisdomTree Management Ltd.,*none*,EUR Hedged Acc,,,,,,,,,
4622182,iShares MSCI Japan UCITS ETF USD (Acc),IE00B53QDK08,CSJP,1.0,ETF,131,True,H,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],158.47,2021-04-09,D15,0.0,issueid,300099719,True,False,12.0,39,1,Japan,0.48,EUR,Shares,BlackRock Asset Management Ireland Ltd,MSCI Japan,USD (Acc),,,,,,,,,
16964121,Ish Global Agg Bond Etf Usd Dist (iShares Global Aggregate Bond UCITS ETF),IE00B3F81409,AGGG,1.0,ETF,131,True,F,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],5.3,2021-04-09,D15,0.0,issueid,490169776,False,False,18.0,181,1,*none*,0.1,USD,Bonds,BlackRock Asset Management Ireland Ltd,Bloomberg Barclays Global Aggregate Bond Index,USD (Dist),,,,,,,,,
18340106,Lyxor International Asset Management S.A.S.,LU2082998670,JNHA,1.0,ETF,131,True,H,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],83.92,2021-04-09,D15,0.0,issueid,485015270,False,False,25.0,181,1,*none*,,*none*,*none*,*none*,*none*,*none*,,,,,,,,,
13033636,BNP P.EASY-EQUITY VALUE EUROPE,LU1481201702,VALD,1.0,ETF,131,True,H,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],101.1,2021-04-09,D15,0.0,issueid,485011740,False,False,25.0,6,1,Europe,0.0,EUR,Shares,"BNP Paribas Asset Management, (Lux)",BNP Paribas Equity Value Europe (TR) index,*none*,,,,,,,,,
15730160,Amundi Prime Eurozone UCITS ETF DR D,LU1931974429,PR1Z,1.0,ETF,131,True,H,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],25.19,2021-04-09,D15,0.0,issueid,485013512,False,False,25.0,4,1,Euro Area,0.05,GBX,Shares,Amundi Luxembourg S.A.,Solactive GBS Developed Markets Eurozone Large & Mid Cap,EUR,,,,,,,,,
14372009,Amundi Index MSCI EMU - UCITS ETF DR (C),LU1602144575,,1.0,ETF,131,True,H,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],242.0,2021-04-09,D15,0.0,issueid,485012429,False,False,25.0,4,1,Euro Area,0.25,PNC,Shares,Amundi Luxembourg S.A.,MSCI EMU ESG LEADERS SELECT 5% Issuer Capped,UCITS ETF DR - EUR (A),,,,,,,,,
11854750,X2 GLOB AGG SW  H,LU0942970368,XBGG,1.0,ETF,131,True,F,GBP,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],80.67,2021-04-09,D15,0.0,issueid,490104300,False,False,18.0,13,1,*none*,0.2,PNC,Bonds,DWS Investment S.A.,Barclays Global Aggregate Corporate Bond Index,3D,,,,,,,,,
1775182,HSBC MSCI MALAYSIA UCITS ETF,IE00B3X3R831,HMYR,1.0,ETF,131,True,I,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],51.26,2021-04-06,D15,0.0,issueid,490103442,False,False,18.0,35,1,Malaysia,0.6,PNC,Shares,HSBC Investment Funds (Luxembourg) S.A.,*none*,USD,,,,,,,,,
886702,LYXOR IBOXX LIQUI SOV 3M-1 ETF,LU0444605728,X501,1.0,ETF,131,True,F,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],99.168,2020-04-15,D15,0.0,issueid,480012197,False,False,25.0,11,1,*none*,0.12,EUR,Bonds,Lyxor Funds Solutions S.A.,*none*,I,,,,,,,,0.0,
4625994,SPDR S&P Pan Asia Dividend Aristocrats UCITS ETF,IE00B9KNR336,PADV,1.0,ETF,131,True,H,GBP,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],37.55,2021-04-09,D15,0.0,issueid,260013204,True,False,14.0,58,1,Asia Pacific,0.55,GBP,Shares,State Street Fund Services (Ireland) Limited,S&P Pan Asia Dividend Aristocrats Index,*none*,,,,,,,,,
5414167,SPDR ? MATERIAL,IE00BKWQ0L68,MTRL,1.0,ETF,131,True,H,EUR,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],264.55,2021-04-09,D15,0.0,issueid,260014294,True,False,14.0,58,1,Worldwide,0.3,EUR,Shares,State Street Fund Services (Ireland) Limited,MSCI Europe Materials 35/20 Capped Index,*none*,,,,,,,,,
11853398,UBSETF US LIQ CORP USD DIS,LU1048316647,CBUS,1.0,ETF,131,True,F,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],19.07,2020-07-22,D15,0.0,issueid,490103827,False,False,18.0,62,1,*none*,0.18,EUR,Bonds,UBS Fund Management (Luxembourg) S.A.,*none*,(USD) A,,,,,,,,,
4804894,UBS SBI FOR AAA-BBB 1-5 UCITS ETF A-DIS,LU0879397742,SF1EUA,1.0,ETF,131,True,F,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],10.89,2021-04-09,D15,0.0,issueid,300100287,True,False,12.0,63,1,*none*,0.2,EUR,Bonds,UBS Fund Management (Luxembourg) S.A.,*none*,(CHF) A,,,,,,,,,
9145425,UBS-ETF-U.E.M.JP.HGD T.EO U.E.,LU0937837945,UE32,1.0,ETF,131,True,H,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],18.73,2021-04-09,R,0.0,issueid,600247191,False,False,1.0,63,1,Japan,0.45,EUR,Shares,UBS Fund Management (Luxembourg) S.A.,*none*,(EUR) A,,,,,,,,,
4625492,ISHSV-MSCI JAP-GBP HDG U-ETF A,IE00B7XYN974,IJPH,1.0,ETF,131,True,H,GBP,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],71.08,2021-04-09,D15,0.0,issueid,260012993,True,False,14.0,39,1,Japan,0.64,GBP,Shares,BlackRock Asset Management Ireland Ltd,*none*,(Acc),,,,,,,,,
4626141,iShares Global AAA-AA Government Bond UCITS ETF,IE00B87G8S03,SAAA,1.0,ETF,131,True,F,GBP,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],72.81,2021-04-09,D15,0.0,issueid,260012992,True,False,14.0,39,1,*none*,0.2,GBP,Bonds,BlackRock Asset Management Ireland Ltd,*none*,USD (Dist),,,,,,,,,
11854334,iShares USD Short Duration High Yield Corporate Bond UCITS ETF (Ishares Iv Plc),IE00BCRY6003,SDHY,1.0,ETF,131,True,F,CHF,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],85.61,2021-04-09,D15,0.0,issueid,490103746,False,False,18.0,39,1,*none*,0.45,EUR,Bonds,BlackRock Asset Management Ireland Ltd,Markit iBoxx USD Liquid High Yield 0-5 Capped Index,USD (Dist),,,,,,,,,
4626744,XPHLPPINES 1C ?,LU0592215403,XPHG,1.0,ETF,131,True,I,GBX,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],120.6,2021-04-09,D15,0.0,issueid,260012555,True,False,14.0,13,1,*none*,0.65,PNC,Shares,DWS Investment S.A.,MSCI Philippines Investable Market Total Return Net Index,1,,,,,,,,,
11854608,UBS(Irl)ETFplc-Fctr MSCIUSA LowVolat U(USD)Ad,IE00BX7RQY03,ULOVD,1.0,ETF,131,True,H,CHF,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],24.31,2021-04-09,D15,0.0,issueid,490104083,False,False,18.0,63,1,United States,0.25,EUR,Shares,UBS Global Asset Management (UK) Ltd,*none*,(USD) A-dis,,,,,,,,,
12927336,WisdomTree Europe Equity UCITS ETF - USD Hdg Acc,IE00BYQCZP72,HEDK,1.0,ETF,131,True,H,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],24.085,2021-04-09,D15,0.0,issueid,490169614,False,False,18.0,68,1,Europe,0.58,PNC,Shares,WisdomTree Management Ltd.,*none*,USD Hedged,,,,,,,,,
1185459,iShares Core FTSE 100 UCITS ETF GBP (Acc),IE00B53HP851,SXRW,1.0,ETF,131,False,H,EUR,194,False,[],[],[],[],,,,,,,,,,39,1,Great Britain,0.07,PNC,Shares,BlackRock Asset Management Ireland Ltd,FTSE 100,GBP (Acc),,,,,,,,0.0,
15690072,LYXOR CHINA ENTERPRISE,LU1900068914,CINA,1.0,ETF,131,True,I,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],143.4,2021-04-09,D15,0.0,issueid,300099301,True,False,12.0,181,1,China & Hong-Kong,0.65,PNC,Shares,Lyxor International Asset Management S.A.S.,Hang Seng China Enterprises Index Net Total Return Index,acc,,,,,,,,,
1775306,iShares   High Yield Corp Bd UCITS ETF EUR Dist,IE00B66F4759,IHYG,1.0,ETF,131,True,F,CHF,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],113.54,2021-04-09,D15,0.0,issueid,490103238,False,False,18.0,39,1,*none*,0.5,EUR,Bonds,BlackRock Asset Management Ireland Ltd,Markit iBoxx Euro Liquid High Yield Index,EUR (Dist),,,,,,,,,
4625083,iShares Edge MSCI EM MinVolatility UCITS ETF USD A,IE00B8KGV557,EMMV,1.0,ETF,131,True,I,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],33.605,2021-04-09,D15,0.0,issueid,260013019,True,False,14.0,39,1,Emerging markets,0.4,PNC,Shares,BlackRock Asset Management Ireland Ltd,MSCI Emerging Markets Minimum Volatility Index (USD),USD (Acc),,,,,,,,,
11457793,BNPPE MSCI USA SRI S-Srs 5% Capped UCITS ETF C,LU1291103338,EKLD,1.0,ETF,131,True,H,USD,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],16.202,2021-04-09,D15,0.0,issueid,480015543,False,False,25.0,6,1,United States,0.0,USD,Shares,"BNP Paribas Asset Management, (Lux)",MSCI USA SRI S-Series 5% Capped (NTR) index (Bloomberg: M1CXUSC index),*none*,,,,,,,,,
13686939,AIS-AMUN.MSCI USA MIN.VO.FACT.,LU1589349734,LU1589349734,1.0,ETF,131,True,H,USD,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],76.112,2021-04-09,R,0.0,issueid,600344198,False,False,1.0,4,1,Worldwide,0.18,USD,Shares,Amundi Luxembourg S.A.,MSCI USA Minimum Volatility Index (USD),*none*,,,,,,,,,
1441528,LYXOR ETF WORLD CONSUMER STAPL,LU0533032347,LYCOSW,1.0,ETF,131,True,H,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],402.8,2021-04-09,D15,0.0,issueid,490103259,False,False,18.0,42,1,Worldwide,0.3,PNC,Shares,Lyxor International Asset Management S.A.S.,MSCI Daily TR World Net Consumer Staples USD,C-USD,,,,,,,,,
4625645,LYXOR MSCI EMERGING MKTS U.ETF,FR0010435297,LEML,1.0,ETF,131,True,I,GBX,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],1106.0,2021-04-09,D15,0.0,issueid,260013044,True,False,14.0,42,1,Emerging markets,0.55,PNC,Shares,Lyxor International Asset Management S.A.S.,MSCI Emerging Markets Net Total Return Index,C-USD,,,,,,,,,
13956519,Lyxor EuroMTS 1-3Y Italy BTP Gvt Bd(DR)UCITS ETF D,LU1598691050,BTP13,1.0,ETF,131,True,H,EUR,608,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLIMIT']",[],110.01,2021-04-09,D15,0.0,issueid,300100183,True,False,12.0,42,1,*none*,0.165,EUR,*none*,Lyxor International Asset Management S.A.S.,MTS Mid Price Italy Govt 1-3 y (EUR),C-EUR,,,,,,,,,
4626084,INV RAFI EMERG,IE00B23D9570,PSRM,1.0,ETF,131,True,I,GBX,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],698.75,2020-01-06,D15,0.0,issueid,260012535,True,False,14.0,47,1,Emerging markets,0.49,PNC,Shares,Invesco Investment Management Limited,FTSE RAFI Emerging Markets Index,*none*,,,,,,,,,
885414,I.M.-I.STOXX EUR.600O.F.S.UETF,IE00B5MTYK77,SC02,1.0,ETF,131,True,H,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],318.95,2021-04-09,D15,0.0,issueid,480174522,False,False,25.0,57,1,Worldwide,0.3,EUR,Shares,Invesco Investment Management Limited,*none*,A,,,,,,,,0.0,
11854782,Invesco Utilities S&P US Sect,IE00B3VPKB53,XLUS,1.0,ETF,131,True,H,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],401.75,2021-04-09,D15,0.0,issueid,490103587,False,False,18.0,57,1,Worldwide,0.14,PNC,Shares,Invesco Investment Management Limited,*none*,A,,,,,,,,,
1441389,HSBC EURO STOXX 50 UCITS ETF,IE00B4K6B022,H50E,1.0,ETF,131,True,H,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],31.515,2020-04-27,D15,0.0,issueid,490103017,False,False,18.0,35,1,Euro Area,0.15,PNC,Shares,HSBC Investment Funds (Luxembourg) S.A.,Euro STOXX 50,EUR,,,,,,,,,
13624959,UBS(Irl)FdSltnsplc BB Comdt CMCI SF U ETF (EURh)Aa,IE00BYYLVJ24,BCFE,1.0,ETF,131,True,A,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],10.358,2021-04-09,D15,0.0,issueid,485012036,False,False,25.0,36,1,*none*,0.34,EUR,Commodities,UBS Global Asset Management (UK) Ltd,*none*,EUR Hdg A,,,,,,,,,
4625070,SPDR ICE BOFA EM CO.BD U.ETF,IE00B7LFXY77,EMCO,1.0,ETF,131,True,A,USD,570,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],102.46,2020-09-01,D15,0.0,issueid,260013041,True,False,14.0,58,1,Emerging markets,0.5,GBP,Bonds,State Street Fund Services (Ireland) Limited,ICE BofA Emerging Markets Diversified Corporate ex-144a Index,*none*,,,,,,,,,
11853386,Lyxor PSI 20 (DR) UCITS ETF,LU0444605215,CBPSI,1.0,ETF,131,True,H,CHF,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],5.584,2021-04-09,D15,0.0,issueid,490104000,False,False,18.0,11,1,Portugal,0.35,EUR,Shares,Lyxor Funds Solutions S.A.,*none*,I,,,,,,,,,
5411618,SPDR MSCI EMU UCITS ETF,IE00B910VR50,EMUE,1.0,ETF,131,True,H,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],59.15,2021-04-09,R,0.0,issueid,590555896,False,False,1.0,58,1,Euro Area,0.18,GBP,Shares,State Street Fund Services (Ireland) Limited,MSCI EMU Index,*none*,,,,,,,,,
9465998,SPDR BL.BA.3-7Y.EU.CO.BD U.ETF,IE00BYSZ5W11,SPPI,1.0,ETF,131,True,F,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],31.271,2019-10-02,D15,0.0,issueid,480015435,False,False,25.0,58,1,*none*,0.2,EUR,Bonds,State Street Fund Services (Ireland) Limited,Bloomberg Barclays Euro 3-7 Year Corporate Bond Index,*none*,,,,,,,,,
11854461,SPDR S+P US ENERG.SEL.SEC.UETF,IE00BWBXM492,SXLE,1.0,ETF,131,True,I,USD,947,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],16.39,2021-04-09,D15,0.0,issueid,490104125,False,False,18.0,58,1,Worldwide,0.15,EUR,Shares,State Street Fund Services (Ireland) Limited,S&P Energy Select Sector Daily Capped 25/20 Index,*none*,,,,,,,,,
